tarjeta;es;Fecha;Hora;Tipo
PF3297;A;10/02/2020;1350;;
PF0220;A;10/02/2020;1353;;
PF0218;A;10/02/2020;1353;;
PF0207;A;10/02/2020;1357;;
PF0207;A;10/02/2020;1357;;
PF0207;A;10/02/2020;1357;;
PF0555;S;10/02/2020;1602;;
PF1947;S;10/02/2020;1603;;
PF1897;S;10/02/2020;1602;;
PF1865;S;10/02/2020;1603;;
PF6528;S;10/02/2020;1603;;
PF0532;S;10/02/2020;1603;;
PF0494;S;10/02/2020;1603;;
PF0535;S;10/02/2020;1603;;
PF0493;S;10/02/2020;1603;;
PF0537;S;10/02/2020;1603;;
PF0274;S;10/02/2020;1603;;
PF3375;S;10/02/2020;1603;;
PF3021;S;10/02/2020;1603;;
PF4219;S;10/02/2020;1604;;
PF5859;S;10/02/2020;1603;;
PF0215;S;10/02/2020;1603;;
PF1955;S;10/02/2020;1605;;
PF0222;S;10/02/2020;1603;;
PF0522;S;10/02/2020;1605;;
PF1954;S;10/02/2020;1605;;
PF6097;S;10/02/2020;1604;;
PF0530;S;10/02/2020;1605;;
PF0212;S;10/02/2020;1604;;
PF0523;S;10/02/2020;1606;;
PF6149;S;10/02/2020;1604;;
PF0581;S;10/02/2020;1605;;
PF0218;S;10/02/2020;1605;;
PF3830;S;10/02/2020;1605;;
PF2194;S;10/02/2020;1605;;
PF1846;S;10/02/2020;1607;;
PF4217;S;10/02/2020;1606;;
PF0689;S;10/02/2020;1606;;
PF7062;S;10/02/2020;1607;;
PF3736;S;10/02/2020;1607;;
PF1168;S;10/02/2020;1608;;
PF3187;S;10/02/2020;1607;;
PF0277;S;10/02/2020;1607;;
PF0553;S;10/02/2020;1608;;
PF0580;S;10/02/2020;1608;;
PF0554;S;10/02/2020;1609;;
PF4218;S;10/02/2020;1609;;
PF5857;S;10/02/2020;1608;;
PF0229;S;10/02/2020;1610;;
PF4992;S;10/02/2020;1610;;
PF3686;S;10/02/2020;1612;;
PF0276;S;10/02/2020;1611;;
PF0207;S;10/02/2020;1611;;
PF0279;S;10/02/2020;1612;;
PF0563;S;10/02/2020;1613;;
PF3050;S;10/02/2020;1613;;
PF0578;S;10/02/2020;1614;;
PF0502;S;10/02/2020;1614;;
PF7903;S;10/02/2020;1616;;
PF7904;S;10/02/2020;1616;;
PF0576;S;10/02/2020;1617;;
PF0226;S;10/02/2020;1619;;
PF0276;E;11/02/2020;0715;;
PF7903;E;11/02/2020;0716;;
PF1947;E;11/02/2020;0717;;
PF1713;E;11/02/2020;0717;;
PF1955;E;11/02/2020;0718;;
PF5363;E;11/02/2020;0718;;
PF0532;E;11/02/2020;0718;;
PF1840;E;11/02/2020;0718;;
PF6528;E;11/02/2020;0718;;
PF0225;E;11/02/2020;0717;;
PF1945;E;11/02/2020;0719;;
PF1714;E;11/02/2020;0719;;
PF5857;E;11/02/2020;0718;;
PF4217;E;11/02/2020;0718;;
PF0229;E;11/02/2020;0719;;
PF6097;E;11/02/2020;0719;;
PF0552;E;11/02/2020;0719;;
PF4848;E;11/02/2020;0720;;
PF0547;E;11/02/2020;0720;;
PF4992;E;11/02/2020;0719;;
PF1952;E;11/02/2020;0721;;
PF0533;E;11/02/2020;0720;;
PF0576;E;11/02/2020;0720;;
PF1898;E;11/02/2020;0721;;
PF5860;E;11/02/2020;0721;;
PF1556;E;11/02/2020;0721;;
PF0548;E;11/02/2020;0721;;
PF1168;E;11/02/2020;0721;;
PF3739;E;11/02/2020;0722;;
PF3297;E;11/02/2020;0722;;
PF0490;E;11/02/2020;0723;;
PF0522;E;11/02/2020;0723;;
PF0281;E;11/02/2020;0722;;
PF5859;E;11/02/2020;0722;;
PF0494;E;11/02/2020;0724;;
PF7819;E;11/02/2020;0724;;
PF0554;E;11/02/2020;0723;;
PF0213;E;11/02/2020;0723;;
PF0530;E;11/02/2020;0724;;
PF0208;E;11/02/2020;0723;;
PF0581;E;11/02/2020;0724;;
PF4878;E;11/02/2020;0725;;
PF0537;E;11/02/2020;0724;;
PF5364;E;11/02/2020;0725;;
PF6149;E;11/02/2020;0723;;
PF0553;E;11/02/2020;0725;;
PF2194;E;11/02/2020;0724;;
PF1897;E;11/02/2020;0725;;
PF0523;E;11/02/2020;0726;;
PF0475;E;11/02/2020;0727;;
PF0492;E;11/02/2020;0727;;
PF2920;E;11/02/2020;0726;;
PF0467;E;11/02/2020;0727;;
PF4019;E;11/02/2020;0726;;
PF0491;E;11/02/2020;0727;;
PF1868;E;11/02/2020;0820;;
PF1865;E;11/02/2020;0821;;
PF2885;E;11/02/2020;0821;;
PF1756;E;11/02/2020;0822;;
PF0689;E;11/02/2020;0821;;
PF1852;E;11/02/2020;0822;;
PF1965;E;11/02/2020;0822;;
PF1858;E;11/02/2020;0822;;
PF1869;E;11/02/2020;0822;;
PF1853;E;11/02/2020;0824;;
PF1883;E;11/02/2020;0824;;
PF1875;E;11/02/2020;0824;;
PF1863;E;11/02/2020;0828;;
PF1870;P;11/02/2020;0905;;
PF1765;P;11/02/2020;0924;;
PF3736;P;11/02/2020;1133;;
PF0536;P;11/02/2020;1151;;
PF0535;P;11/02/2020;1151;;
PF0540;P;11/02/2020;1152;;
PF0532;P;11/02/2020;1152;;
PF5860;P;11/02/2020;1153;;
PF0522;P;11/02/2020;1154;;
PF1955;P;11/02/2020;1154;;
PF1954;P;11/02/2020;1154;;
PF1846;P;11/02/2020;1154;;
PF1757;P;11/02/2020;1156;;
PF0467;P;11/02/2020;1157;;
PF0221;P;11/02/2020;1156;;
PF0281;P;11/02/2020;1156;;
PF0530;P;11/02/2020;1158;;
PF1881;P;11/02/2020;1159;;
PF1765;A;11/02/2020;1200;;
PF1839;A;11/02/2020;1200;;
PF2068;A;11/02/2020;1200;;
PF1840;A;11/02/2020;1200;;
PF1852;A;11/02/2020;1201;;
PF1965;A;11/02/2020;1201;;
PF1868;A;11/02/2020;1201;;
PF2883;A;11/02/2020;1201;;
PF0493;A;11/02/2020;1202;;
PF1853;A;11/02/2020;1201;;
PF2885;A;11/02/2020;1201;;
PF1863;A;11/02/2020;1201;;
PF1867;A;11/02/2020;1201;;
PF1860;A;11/02/2020;1201;;
PF1858;A;11/02/2020;1202;;
PF1869;A;11/02/2020;1202;;
PF1875;A;11/02/2020;1202;;
PF1865;A;11/02/2020;1202;;
PF0215;A;11/02/2020;1202;;
PF3375;A;11/02/2020;1202;;
PF0222;A;11/02/2020;1203;;
PF0548;A;11/02/2020;1207;;
PF0536;A;11/02/2020;1207;;
PF2920;A;11/02/2020;1208;;
PF0533;A;11/02/2020;1208;;
PF2919;A;11/02/2020;1208;;
PF4267;S;06/01/2020;1600;;
PF0392;S;06/01/2020;1600;;
PF0389;S;06/01/2020;1600;;
PF0388;S;06/01/2020;1600;;
PF3075;S;06/01/2020;1600;;
PF0392;E;07/01/2020;0712;;
PF0385;E;07/01/2020;0713;;
PF0390;E;07/01/2020;0717;;
PF4267;E;07/01/2020;0718;;
PF0387;E;07/01/2020;0721;;
PF4267;E;07/01/2020;0726;;
PF0389;E;07/01/2020;0733;;
PF0388;E;07/01/2020;0734;;
PF0392;P;07/01/2020;1158;;
PF0389;P;07/01/2020;1158;;
PF4267;P;07/01/2020;1159;;
PF0387;A;07/01/2020;1201;;
PF0388;A;07/01/2020;1201;;
PF4267;A;07/01/2020;1232;;
PF0392;A;07/01/2020;1234;;
PF0389;A;07/01/2020;1234;;
PF0387;A;07/01/2020;1251;;
PF0388;A;07/01/2020;1251;;
PF0387;S;07/01/2020;1600;;
PF0392;S;07/01/2020;1600;;
PF4267;S;07/01/2020;1600;;
PF0385;S;07/01/2020;1600;;
PF0390;S;07/01/2020;1600;;
PF0389;S;07/01/2020;1607;;
PF0388;S;07/01/2020;1607;;
PF0390;E;08/01/2020;0708;;
PF0385;E;08/01/2020;0713;;
PF4267;E;08/01/2020;0721;;
PF0387;E;08/01/2020;0722;;
PF0388;E;08/01/2020;0729;;
PF0389;E;08/01/2020;0734;;
PF0392;P;08/01/2020;0934;;
PF4267;P;08/01/2020;1158;;
PF4267;S;08/01/2020;1600;;
PF0392;S;08/01/2020;1600;;
PF0390;S;08/01/2020;1600;;
PF0385;S;08/01/2020;1600;;
PF0389;S;08/01/2020;1602;;
PF0387;S;08/01/2020;1603;;
PF0390;E;09/01/2020;0710;;
PF0392;E;09/01/2020;0714;;
PF0385;E;09/01/2020;0715;;
PF0387;E;09/01/2020;0722;;
PF4267;E;09/01/2020;0725;;
PF0388;E;09/01/2020;0732;;
PF0389;E;09/01/2020;0732;;
PF4267;P;09/01/2020;1158;;
PF0390;S;09/01/2020;1600;;
PF0385;S;09/01/2020;1600;;
PF4267;S;09/01/2020;1600;;
PF0387;S;09/01/2020;1600;;
PF0392;S;09/01/2020;1612;;
PF0389;S;09/01/2020;1612;;
PF0393;S;09/01/2020;1612;;
PF0388;S;09/01/2020;1613;;
PF0388;S;13/01/2020;1601;;
PF0524;S;13/01/2020;1601;;
PF0389;S;13/01/2020;1602;;
PF0390;E;14/01/2020;0709;;
PF0385;E;14/01/2020;0715;;
PF0392;E;14/01/2020;0720;;
PF4267;E;14/01/2020;0725;;
PF0387;E;14/01/2020;0725;;
PF0524;E;14/01/2020;0727;;
PF0389;E;14/01/2020;0733;;
PF0388;E;14/01/2020;0733;;
PF0393;E;14/01/2020;0733;;
PF0390;P;14/01/2020;1158;;
PF0392;P;14/01/2020;1158;;
PF0524;P;14/01/2020;1158;;
PF4267;P;14/01/2020;1158;;
PF0393;A;14/01/2020;1200;;
PF0387;A;14/01/2020;1200;;
PF0388;A;14/01/2020;1202;;
PF0524;A;14/01/2020;1229;;
PF0385;A;14/01/2020;1230;;
PF0390;A;14/01/2020;1232;;
PF0392;A;14/01/2020;1236;;
PF0389;A;14/01/2020;1236;;
PF4267;A;14/01/2020;1236;;
PF0388;A;14/01/2020;1252;;
PF0387;A;14/01/2020;1254;;
PF0393;A;14/01/2020;1254;;
PF0387;S;14/01/2020;1500;;
PF4267;S;14/01/2020;1600;;
PF0524;S;14/01/2020;1600;;
PF0385;S;14/01/2020;1600;;
PF0392;S;14/01/2020;1600;;
PF0393;S;14/01/2020;1600;;
PF0389;S;14/01/2020;1611;;
PF0388;S;14/01/2020;1612;;
PF0385;E;15/01/2020;0712;;
PF0390;E;15/01/2020;0714;;
PF0392;E;15/01/2020;0716;;
PF4267;E;15/01/2020;0722;;
PF0387;E;15/01/2020;0723;;
PF0524;E;15/01/2020;0727;;
PF0393;E;15/01/2020;0733;;
PF0388;E;15/01/2020;0733;;
PF0389;E;15/01/2020;0733;;
PF3075;E;15/01/2020;0733;;
PF0524;P;15/01/2020;1159;;
PF4267;P;15/01/2020;1159;;
PF0392;P;15/01/2020;1159;;
PF0389;A;15/01/2020;1200;;
PF0393;A;15/01/2020;1201;;
PF0387;A;15/01/2020;1201;;
PF3075;A;15/01/2020;1201;;
PF0388;A;15/01/2020;1201;;
PF0524;A;15/01/2020;1225;;
PF0389;A;15/01/2020;1230;;
PF0392;A;15/01/2020;1234;;
PF4267;A;15/01/2020;1235;;
PF3075;A;15/01/2020;1236;;
PF0393;A;15/01/2020;1249;;
PF0387;A;17/01/2020;1249;;
PF3075;A;17/01/2020;1250;;
PF0393;A;17/01/2020;1251;;
PF0389;A;17/01/2020;1256;;
PF0390;A;17/01/2020;1320;;
PF0389;A;17/01/2020;1354;;
PF0390;A;17/01/2020;1359;;
PF0387;S;17/01/2020;1600;;
PF3075;S;17/01/2020;1600;;
PF0392;S;17/01/2020;1600;;
PF0393;S;17/01/2020;1600;;
PF0385;S;17/01/2020;1600;;
PF4267;S;17/01/2020;1601;;
PF0524;S;17/01/2020;1601;;
PF0389;S;17/01/2020;1636;;
PF0389;;18/01/2020;0504;;
PF0389;P;18/01/2020;1152;;
PF0389;;19/01/2020;0052;;
PF0389;;19/01/2020;0146;;
PF0389;P;19/01/2020;0948;;
PF0389;P;19/01/2020;1048;;
PF0392;E;20/01/2020;0716;;
PF0390;E;20/01/2020;0718;;
PF0385;E;20/01/2020;0718;;
PF4267;E;20/01/2020;0725;;
PF0387;E;20/01/2020;0727;;
PF0524;E;20/01/2020;0730;;
PF0389;E;20/01/2020;0731;;
PF3075;E;20/01/2020;0732;;
PF0393;E;20/01/2020;0736;;
PF0388;E;20/01/2020;0736;;
PF0524;P;20/01/2020;1159;;
PF0385;P;20/01/2020;1159;;
PF0390;P;20/01/2020;1159;;
PF0392;A;20/01/2020;1200;;
PF3075;A;20/01/2020;1200;;
PF0387;A;20/01/2020;1201;;
PF0393;A;20/01/2020;1201;;
PF0388;A;20/01/2020;1201;;
PF0390;A;20/01/2020;1233;;
PF0524;A;20/01/2020;1233;;
PF0385;A;20/01/2020;1234;;
PF0392;A;20/01/2020;1236;;
PF0387;A;20/01/2020;1250;;
PF0388;A;20/01/2020;1250;;
PF0393;A;20/01/2020;1250;;
PF3075;A;20/01/2020;1252;;
PF0390;S;20/01/2020;1600;;
PF0392;S;20/01/2020;1600;;
PF0387;S;20/01/2020;1600;;
PF0388;S;20/01/2020;1600;;
PF3075;S;20/01/2020;1600;;
PF4267;S;20/01/2020;1600;;
PF0524;S;20/01/2020;1600;;
PF0393;S;20/01/2020;1601;;
PF0392;E;21/01/2020;0715;;
PF0385;E;21/01/2020;0716;;
PF0390;E;21/01/2020;0717;;
PF4267;E;21/01/2020;0717;;
PF0387;E;21/01/2020;0724;;
PF2952;A;11/02/2020;1208;;
PF0535;A;11/02/2020;1208;;
PF4099;A;11/02/2020;1209;;
PF4019;A;11/02/2020;1210;;
PF7904;A;11/02/2020;1210;;
PF1551;A;11/02/2020;1211;;
PF0534;A;11/02/2020;1212;;
PF1883;A;11/02/2020;1212;;
PF1897;A;11/02/2020;1212;;
PF1870;A;11/02/2020;1212;;
PF1897;A;11/02/2020;1212;;
PF2901;A;11/02/2020;1213;;
PF0532;A;11/02/2020;1214;;
PF0540;A;11/02/2020;1214;;
PF1558;A;11/02/2020;1216;;
PF5860;A;11/02/2020;1215;;
PF0474;A;11/02/2020;1216;;
PF4882;A;11/02/2020;1216;;
PF3944;A;11/02/2020;1217;;
PF0393;A;11/02/2020;1220;;
PF5369;A;11/02/2020;1217;;
PF0490;A;11/02/2020;1219;;
PF1946;A;11/02/2020;1219;;
PF1021;A;11/02/2020;1219;;
PF1952;A;11/02/2020;1219;;
PF1948;A;11/02/2020;1219;;
PF1944;A;11/02/2020;1219;;
PF1951;A;11/02/2020;1220;;
PF1945;A;11/02/2020;1220;;
PF1873;A;11/02/2020;1220;;
PF4878;A;11/02/2020;1220;;
PF1947;A;11/02/2020;1220;;
PF0469;A;11/02/2020;1220;;
PF1856;A;11/02/2020;1220;;
PF1839;A;11/02/2020;1220;;
PF1765;A;11/02/2020;1220;;
PF0281;A;11/02/2020;1220;;
PF0221;A;11/02/2020;1220;;
PF1840;A;11/02/2020;1221;;
PF1881;A;11/02/2020;1222;;
PF2068;A;11/02/2020;1222;;
PF0530;A;11/02/2020;1222;;
PF0580;A;11/02/2020;1222;;
PF0580;A;11/02/2020;1222;;
PF4217;A;11/02/2020;1222;;
PF6097;A;11/02/2020;1222;;
PF1965;A;11/02/2020;1225;;
PF1950;A;11/02/2020;1226;;
PF0208;A;11/02/2020;1225;;
PF1867;A;11/02/2020;1226;;
PF1875;A;11/02/2020;1227;;
PF1869;A;11/02/2020;1227;;
PF2885;A;11/02/2020;1227;;
PF0390;S;06/01/2020;1600;;
PF0385;S;06/01/2020;1600;;
PF0387;S;06/01/2020;1600;;
PF0389;S;09/01/2020;1615;;
PF0392;S;09/01/2020;1615;;
PF0392;E;10/01/2020;0714;;
PF0385;E;10/01/2020;0716;;
PF0390;E;10/01/2020;0719;;
PF4267;E;10/01/2020;0722;;
PF0387;E;10/01/2020;0725;;
PF0393;E;10/01/2020;0731;;
PF0389;E;10/01/2020;0733;;
PF0388;E;10/01/2020;0737;;
PF0385;P;10/01/2020;1158;;
PF0389;P;10/01/2020;1158;;
PF0392;P;10/01/2020;1158;;
PF4267;P;10/01/2020;1158;;
PF0393;A;10/01/2020;1200;;
PF0387;A;10/01/2020;1200;;
PF0385;A;10/01/2020;1234;;
PF4267;A;10/01/2020;1235;;
PF0392;A;10/01/2020;1236;;
PF0389;A;10/01/2020;1237;;
PF0387;A;10/01/2020;1238;;
PF0388;A;10/01/2020;1238;;
PF0393;A;10/01/2020;1239;;
PF0385;S;10/01/2020;1501;;
PF0387;S;10/01/2020;1600;;
PF0390;S;10/01/2020;1600;;
PF4267;S;10/01/2020;1600;;
PF0392;S;10/01/2020;1601;;
PF0388;S;10/01/2020;1610;;
PF0392;E;11/01/2020;0846;;
PF0392;S;11/01/2020;1606;;
PF0390;E;13/01/2020;0711;;
PF0392;E;13/01/2020;0712;;
PF0385;E;13/01/2020;0715;;
PF4267;E;13/01/2020;0719;;
PF0524;E;13/01/2020;0720;;
PF0387;E;13/01/2020;0726;;
PF0389;E;13/01/2020;0732;;
PF0388;E;13/01/2020;0736;;
PF0390;P;13/01/2020;1158;;
PF0524;P;13/01/2020;1158;;
PF0385;P;13/01/2020;1159;;
PF0389;P;13/01/2020;1159;;
PF4267;P;13/01/2020;1159;;
PF0392;A;13/01/2020;1201;;
PF0387;A;13/01/2020;1202;;
PF0388;A;13/01/2020;1202;;
PF0385;A;13/01/2020;1226;;
PF0524;A;13/01/2020;1228;;
PF4267;A;13/01/2020;1234;;
PF0390;A;13/01/2020;1236;;
PF0389;A;13/01/2020;1238;;
PF0392;A;13/01/2020;1238;;
PF0387;A;13/01/2020;1254;;
PF0388;A;13/01/2020;1255;;
PF0390;S;13/01/2020;1600;;
PF0385;S;13/01/2020;1600;;
PF4267;S;13/01/2020;1600;;
PF0387;S;13/01/2020;1600;;
PF0392;S;13/01/2020;1601;;
PF0387;A;15/01/2020;1249;;
PF0388;A;15/01/2020;1249;;
PF0392;S;15/01/2020;1500;;
PF0390;S;15/01/2020;1600;;
PF0387;S;15/01/2020;1600;;
PF4267;S;15/01/2020;1600;;
PF0393;S;15/01/2020;1600;;
PF3075;S;15/01/2020;1600;;
PF0385;S;15/01/2020;1600;;
PF0524;S;15/01/2020;1601;;
PF0389;S;15/01/2020;1849;;
PF0390;E;16/01/2020;0704;;
PF0385;E;16/01/2020;0712;;
PF0392;E;16/01/2020;0716;;
PF0387;E;16/01/2020;0720;;
PF4267;E;16/01/2020;0723;;
PF0524;E;16/01/2020;0726;;
PF3075;E;16/01/2020;0729;;
PF0388;E;16/01/2020;0729;;
PF0393;E;16/01/2020;0731;;
PF0389;E;16/01/2020;0734;;
PF0392;P;16/01/2020;1158;;
PF0524;P;16/01/2020;1158;;
PF0393;A;16/01/2020;1200;;
PF0387;A;16/01/2020;1200;;
PF3075;A;16/01/2020;1200;;
PF4267;A;16/01/2020;1200;;
PF0524;A;16/01/2020;1228;;
PF0392;A;16/01/2020;1235;;
PF4267;A;16/01/2020;1235;;
PF3075;A;16/01/2020;1243;;
PF0387;A;16/01/2020;1243;;
PF0393;A;16/01/2020;1243;;
PF0388;A;16/01/2020;1329;;
PF0390;A;16/01/2020;1416;;
PF0392;S;16/01/2020;1600;;
PF0387;S;16/01/2020;1600;;
PF0393;S;16/01/2020;1600;;
PF3075;S;16/01/2020;1600;;
PF4267;S;16/01/2020;1600;;
PF0524;S;16/01/2020;1601;;
PF0385;S;16/01/2020;1601;;
PF0388;S;16/01/2020;1613;;
PF0389;S;16/01/2020;1911;;
PF0392;E;17/01/2020;0716;;
PF0385;E;17/01/2020;0718;;
PF4267;E;17/01/2020;0725;;
PF0387;E;17/01/2020;0726;;
PF0524;E;17/01/2020;0729;;
PF0388;E;17/01/2020;0729;;
PF0389;E;17/01/2020;0734;;
PF0393;E;17/01/2020;0734;;
PF3075;E;17/01/2020;0735;;
PF0392;A;17/01/2020;1200;;
PF3075;A;17/01/2020;1200;;
PF0393;A;17/01/2020;1200;;
PF0387;A;17/01/2020;1200;;
PF0388;A;17/01/2020;1200;;
PF0392;A;17/01/2020;1237;;
PF0388;A;17/01/2020;1249;;
PF0524;E;21/01/2020;0729;;
PF0393;E;21/01/2020;0733;;
PF0389;E;21/01/2020;0734;;
PF3075;E;21/01/2020;0734;;
PF0385;P;21/01/2020;1043;;
PF0388;P;21/01/2020;1043;;
PF0387;P;21/01/2020;1102;;
PF0390;P;21/01/2020;1158;;
PF0392;P;21/01/2020;1158;;
PF0524;P;21/01/2020;1158;;
PF4267;P;21/01/2020;1158;;
PF3075;P;21/01/2020;1158;;
PF0388;P;21/01/2020;1159;;
PF0393;P;21/01/2020;1159;;
PF0524;A;21/01/2020;1231;;
PF4267;A;21/01/2020;1231;;
PF0390;A;21/01/2020;1233;;
PF3075;A;21/01/2020;1233;;
PF0392;A;21/01/2020;1236;;
PF0393;A;21/01/2020;1238;;
PF0388;A;21/01/2020;1240;;
PF0389;A;21/01/2020;1259;;
PF0389;A;21/01/2020;1346;;
PF0524;S;21/01/2020;1602;;
PF0393;S;21/01/2020;1602;;
PF4267;S;21/01/2020;1604;;
PF3075;S;21/01/2020;1605;;
PF0388;S;21/01/2020;1638;;
PF0389;S;21/01/2020;1723;;
PF0390;S;21/01/2020;1959;;
PF0392;S;21/01/2020;1959;;
PF0390;E;22/01/2020;0714;;
PF0385;E;22/01/2020;0715;;
PF0392;E;22/01/2020;0717;;
PF0387;E;22/01/2020;0723;;
PF4267;E;22/01/2020;0723;;
PF0524;E;22/01/2020;0727;;
PF3075;E;22/01/2020;0733;;
PF0393;E;22/01/2020;0735;;
PF0388;E;22/01/2020;0735;;
PF0389;P;22/01/2020;0932;;
PF0392;P;22/01/2020;1158;;
PF0390;P;22/01/2020;1158;;
PF0524;P;22/01/2020;1158;;
PF0385;P;22/01/2020;1158;;
PF3075;A;22/01/2020;1200;;
PF0387;A;22/01/2020;1200;;
PF0393;A;22/01/2020;1201;;
PF0388;A;22/01/2020;1201;;
PF0524;A;22/01/2020;1231;;
PF0385;A;22/01/2020;1231;;
PF0390;A;22/01/2020;1233;;
PF0392;A;22/01/2020;1235;;
PF3075;A;22/01/2020;1245;;
PF0387;A;22/01/2020;1247;;
PF0388;A;22/01/2020;1247;;
PF0393;A;22/01/2020;1248;;
PF0389;A;22/01/2020;1428;;
PF0390;S;22/01/2020;1600;;
PF0387;S;22/01/2020;1600;;
PF3075;P;24/01/2020;1158;;
PF0387;A;24/01/2020;1200;;
PF0388;A;24/01/2020;1205;;
PF3075;A;24/01/2020;1228;;
PF0385;A;24/01/2020;1228;;
PF4267;A;24/01/2020;1234;;
PF0390;A;24/01/2020;1237;;
PF0392;A;24/01/2020;1238;;
PF0387;A;24/01/2020;1244;;
PF0388;A;24/01/2020;1245;;
PF0390;S;24/01/2020;1600;;
PF0385;S;24/01/2020;1600;;
PF0387;S;24/01/2020;1600;;
PF0392;S;24/01/2020;1600;;
PF4267;S;24/01/2020;1600;;
PF3075;S;24/01/2020;1600;;
PF0393;S;24/01/2020;1600;;
PF0388;S;24/01/2020;1633;;
PF0524;S;24/01/2020;1756;;
PF0392;E;25/01/2020;0637;;
PF0390;E;25/01/2020;0637;;
PF0390;S;25/01/2020;1557;;
PF0392;S;25/01/2020;1600;;
PF0389;P;26/01/2020;0932;;
PF0389;P;26/01/2020;1130;;
PF0390;E;27/01/2020;0705;;
PF0392;E;27/01/2020;0710;;
PF0385;E;27/01/2020;0711;;
PF4267;E;27/01/2020;0725;;
PF0387;E;27/01/2020;0726;;
PF0524;E;27/01/2020;0730;;
PF0388;E;27/01/2020;0731;;
PF0389;E;27/01/2020;0733;;
PF3075;E;27/01/2020;0735;;
PF0393;E;27/01/2020;0759;;
PF3075;A;27/01/2020;1200;;
PF0392;A;27/01/2020;1200;;
PF0390;A;27/01/2020;1200;;
PF0387;A;27/01/2020;1203;;
PF0524;A;27/01/2020;1204;;
PF0388;A;27/01/2020;1207;;
PF0385;A;27/01/2020;1229;;
PF0390;A;27/01/2020;1229;;
PF0392;A;27/01/2020;1229;;
PF0524;A;27/01/2020;1230;;
PF3075;A;27/01/2020;1232;;
PF0387;A;27/01/2020;1234;;
PF0388;A;27/01/2020;1245;;
PF0389;A;27/01/2020;1338;;
PF0387;S;27/01/2020;1600;;
PF0385;S;27/01/2020;1600;;
PF0524;S;27/01/2020;1601;;
PF3075;S;27/01/2020;1603;;
PF0389;S;27/01/2020;1603;;
PF0392;S;27/01/2020;1604;;
PF4267;S;27/01/2020;1604;;
PF0388;S;27/01/2020;1725;;
PF0385;E;28/01/2020;0709;;
PF4267;E;28/01/2020;0718;;
PF0392;E;28/01/2020;0722;;
PF0387;S;29/01/2020;1600;;
PF0393;S;29/01/2020;1600;;
PF0389;S;29/01/2020;1600;;
PF3075;S;29/01/2020;1600;;
PF0388;S;29/01/2020;1646;;
PF0524;E;30/01/2020;0610;;
PF0390;E;30/01/2020;0706;;
PF0385;E;30/01/2020;0714;;
PF0392;E;30/01/2020;0718;;
PF0387;E;30/01/2020;0725;;
PF4267;E;30/01/2020;0726;;
PF3196;E;30/01/2020;0728;;
PF0393;E;30/01/2020;0730;;
PF0388;E;30/01/2020;0730;;
PF0389;E;30/01/2020;0732;;
PF3075;E;30/01/2020;0734;;
PF0390;P;30/01/2020;1158;;
PF0392;P;30/01/2020;1158;;
PF3075;A;30/01/2020;1202;;
PF0393;A;30/01/2020;1202;;
PF0387;A;30/01/2020;1203;;
PF0388;A;30/01/2020;1203;;
PF0389;A;30/01/2020;1207;;
PF0390;A;30/01/2020;1225;;
PF0392;A;30/01/2020;1227;;
PF0385;A;30/01/2020;1229;;
PF0388;A;30/01/2020;1234;;
PF0387;A;30/01/2020;1235;;
PF3075;A;30/01/2020;1235;;
PF0389;A;30/01/2020;1235;;
PF0393;A;30/01/2020;1240;;
PF0392;A;30/01/2020;1300;;
PF0385;S;30/01/2020;1600;;
PF0387;S;30/01/2020;1600;;
PF0393;S;30/01/2020;1600;;
PF3196;S;30/01/2020;1625;;
PF3075;S;30/01/2020;1716;;
PF0389;S;30/01/2020;1716;;
PF0388;S;30/01/2020;1720;;
PF4267;S;30/01/2020;1801;;
PF0390;S;30/01/2020;2201;;
PF0390;E;31/01/2020;0710;;
PF0385;E;31/01/2020;0710;;
PF0392;E;31/01/2020;0710;;
PF3196;E;31/01/2020;0722;;
PF0387;E;31/01/2020;0725;;
PF0524;E;31/01/2020;0725;;
PF4267;E;31/01/2020;0726;;
PF0388;E;31/01/2020;0730;;
PF3075;E;31/01/2020;0734;;
PF0389;E;31/01/2020;0734;;
PF0393;E;31/01/2020;0741;;
PF0524;P;31/01/2020;1158;;
PF0385;P;31/01/2020;1158;;
PF0392;P;31/01/2020;1159;;
PF4267;P;31/01/2020;1159;;
PF0393;A;31/01/2020;1200;;
PF0387;A;31/01/2020;1200;;
PF0390;A;31/01/2020;1200;;
PF0524;A;31/01/2020;1228;;
PF0392;A;03/02/2020;1232;;
PF0389;A;03/02/2020;1233;;
PF0387;A;03/02/2020;1235;;
PF0393;A;03/02/2020;1236;;
PF0388;A;03/02/2020;1304;;
PF0387;S;03/02/2020;1600;;
PF0524;S;03/02/2020;1600;;
PF0385;S;03/02/2020;1600;;
PF0393;S;03/02/2020;1600;;
PF4267;S;03/02/2020;1600;;
PF0392;S;03/02/2020;1600;;
PF3075;S;03/02/2020;1733;;
PF0389;S;03/02/2020;2104;;
PF0388;S;03/02/2020;2104;;
PF0392;E;04/02/2020;0715;;
PF0390;E;04/02/2020;0715;;
PF0385;E;04/02/2020;0715;;
PF4267;E;04/02/2020;0723;;
PF0387;E;04/02/2020;0724;;
PF0524;E;04/02/2020;0728;;
PF0388;E;04/02/2020;0732;;
PF0389;E;04/02/2020;0732;;
PF3075;E;04/02/2020;0734;;
PF0393;E;04/02/2020;0735;;
PF0390;P;04/02/2020;1158;;
